userName,score,at,content
Ridfan Fajri,1,2024-03-22 03:05:24,"Kalo bisa kasih bintang setengah ni aplikasi gua rating bintang setengah, burukkk bangetttt, mulai dari login susah udah kaya tes CPNS, udah punya akun disuruh masukin kode buat masuk malah ngga bisa. Emang busuk aplikasi ini"
made sumanadi,5,2024-03-22 02:42:40,Good
Hany Pujianah,5,2024-03-21 22:45:49,Kren buat ku di mengerti impormasi bisnis bisa membantu / mendorong
Modalta Sby Sebayang,5,2024-03-21 17:23:15,Semoga membantu
Fauzi Fayyad,5,2024-03-21 16:15:09,Good aps
Foxy Manoy,5,2024-03-21 13:15:28,Good
Andi Marzuki,1,2024-03-21 09:42:15,"Sangat buruk aplikasi nya, ngeselin, kita ini jobseeker malah setelah di perbarui profil nya malah jadi asisten manajer, aneh"
Yeti Suryati,5,2024-03-21 07:57:13,Laporan pajak npwp/personal berjangka panjang
Muhamad Subehi,1,2024-03-20 19:41:38,Aplikasi rampok .saldo saya di potong tanpa pemberitahuan
Raisha Thahira,1,2024-03-20 18:00:41,"Linkedin ini rada gak jelas. Gue cuma ngirim undangan pertemanan, tiba-tiba akun gue dibatasi dan gue gak bisa login. Jadi bingung sama peraturan yang gak etis dari Linkedin."
Oyo Sarya,5,2024-03-20 15:19:06,Sangat membantu saya
Busro Firmansyah,5,2024-03-20 08:29:34,Siiip
Red Edge,1,2024-03-19 23:29:10,Sucks
Kasman Mahabu,5,2024-03-19 06:36:12,Ok
Multy Susanto,5,2024-03-19 00:47:57,Sangat Bermanfaat
Ik Tsubasa,1,2024-03-18 21:58:21,"Ga salah ni ratingnya, Developer Useless, scam. ga bisa login dan verifikasi sulit banget.."
Majalengka Jabar (Jabar),3,2024-03-18 19:17:36,Susah masuk ny
Sam Sam,5,2024-03-18 19:09:57,Bagus sekali
Tony Pribadi,5,2024-03-18 17:54:04,Luar biasa
Nasichun king,1,2024-03-18 17:04:22,Apkikasi sangat lucu. Sudah bener arah atas dah di pencet 50 kali ga ana benernya..auto bersihkan jelek
MULYADI SYACH,1,2024-03-18 16:27:17,Bagaimana cara membatalkan langganan
solih ardiansyah,5,2024-03-18 12:50:14,Top bgt
allen dwi,1,2024-03-18 10:34:40,yg bener bikin verifikasi login min. masak udah milih gambar yg bener masih blm bisa2 login. gimana sih. di perbaiki lah untuk login pengguna baru jgn di persulit
Fris Kroya,5,2024-03-17 23:56:28,Bagus
m.rizal khuseini,5,2024-03-17 13:35:21,Emang bagus..
Wulan 0911,1,2024-03-17 07:09:53,Aplikasi apan ini
Danang Uhuy,5,2024-03-17 03:32:02,Fosnxk
ricardo nadapdap,1,2024-03-17 01:54:19,"Untuk jobseeker, biaya bulanan nya terlalu mahal dalam bentuk IDR. Ditambah gak bisa liat, siapa aja yg cek profile jobseeker. Padahal cuma untuk cari kerja doang, tapi biaya yang diberikan kelewat mahal"
dayu puji,5,2024-03-17 00:36:02,Bagus
Donna Hellena,4,2024-03-16 20:01:18,Ok
Lucu Deh,5,2024-03-16 14:23:29,Ini cara mengukan untuk mecari kerja gimana yaa? Aku gapaham sama sekali Untuk ngelamar perkerjaan di aplikasi ini. Mohon bantuan nya Terima kasih
Silas Lombe,1,2024-03-16 02:55:43,Selamat ratingnya hampir semua ngasih bintang 1 smoga ada yg berikan bintang error
Candra Dinata,1,2024-03-16 01:28:51,"Aplikasi sampahh mau login malah di suruh jawab teka teki terus malah bilang ""jawab teka teki biar kami tau kalau anda benar manusia"" woyy ngotak dikit lah emang ada BINATANG YANG MAU DONLOD APLIKASI INI DASAR MANUSIA TOLOL!!"
Zailani “Zailani”,4,2024-03-16 01:07:20,👍
Muhamad Soleh,5,2024-03-15 19:23:24,Baik
Panji Muhammad,1,2024-03-15 18:46:58,"gabisa login, selalu looping di verifikasi"
Daffa Putra,4,2024-03-15 14:27:49,Bagus
Iqbal Lele,1,2024-03-15 14:27:12,"Ribet banget najis, verifikasi nya"
Haja Haha,5,2024-03-15 13:53:49,Cocok bgt
Fonsianoel Fernandes,5,2024-03-15 08:29:55,Good
agam dwihastri,1,2024-03-15 02:51:14,"Tolong developer mendengarkan keluhan dari usernya jangan merasa sudah diatas terus semaunya sendiri ini saya mau login udah upload ktp, verifikasi wajah tetep aja kena pembatasan sementara"
Suwarman,5,2024-03-15 01:49:42,Api yang berpenghaturan.
Bagus Irwansyah,1,2024-03-14 12:58:57,Tau2 narik uang di dana saya 650rb.. Aplikasi apa ini...
BALYAN WASFI,5,2024-03-14 12:53:21,Keren
Podcast Bocil,5,2024-03-14 10:57:57,"Can't sign in, very bad app in playstore"
Roudhotussyariifah -,1,2024-03-14 06:17:06,Verifikasi sulit
Rizky Athayaa,1,2024-03-14 01:51:02,INI APAAN GUA DAH VERIFIKASI BOLAK BALIK MASIH AJA GA BISA LOGIN!! VERIFIKASI EMAIL SEMUA MASIH AJA GA BISA. TOLONG DIPERBAIKI!!
Yustika Sihombing,1,2024-03-14 00:44:18,"Mohon kembalikan uang saya yang sudah di garik dari pihak anda melalui google play ke shopepay saya, saya tidak melakukan konfirmasi apapun terkait pembelian berlangganan di aplikasi ini. Tetapi apk ini telah mengambil dana dari shopepay saya tanpa konfirmasi dari pemilik akun. Saya juga sudah mengajukan klaim berkali lali tapi tidak ada jawaban dari anda. Mohon bantuanya."
John Ndun,5,2024-03-13 15:21:05,Good
Yudi Ardiansyah,2,2024-03-13 15:05:52,susah login! gak jelas banget ini apk. muter2 verifikasi doank..
Ary Yanto,5,2024-03-13 08:52:06,Insyaallah bs membawa berkah 🤝🏻 Amin 🤲🏻
Inez,1,2024-03-13 07:23:45,aplikasi ga jelas verifikasi susah skli ga jelas ga jelas ga jelas ihhhhh sebel org udah bener malah salah salah muluuuu org gambarnya udah bener di pilih menghadap ke atas malah salahhhhhhhhhhhhhh
Darsuti,5,2024-03-13 03:04:07,Duhai{fxxcb! Kolo
Panut Effendi,5,2024-03-13 00:35:53,Bagus
AS Andriansyah,1,2024-03-12 23:57:18,"30mnt stuck at captcha. Are u serious??? It has been correct long ago and u wasted my time by doing ""quick security check"" Again and again!!!"
Lumban raja92 raja92,5,2024-03-12 15:29:28,Ok
Cay Hasan,5,2024-03-12 09:01:52,Wyy tolong di bantu ribet banget apa dia bilang sudah login katanya masuk kan nomor captcah apa waooy di cari di Gugel nomor bantuan akun salah nya di managi pret
Pasri Pasri,5,2024-03-12 05:06:13,bagusu
Lusianto Anto,5,2024-03-12 03:29:13,Ok
Ridwan Djafar,5,2024-03-11 16:32:07,Google Maps
Farda Farda,1,2024-03-11 14:37:11,Membingunkan
Aris Hakim,5,2024-03-11 14:09:19,Bagus
Dermawan laia,5,2024-03-11 08:13:03,The best
"Susana Tumbin, SP.M.M",2,2024-03-11 06:18:09,Belajar baru pemulah
Tota Marsondang,1,2024-03-11 00:51:48,verifikasi sulit
AGUSTINUS MANGUNTAM Siboro,5,2024-03-10 15:16:17,Building business and support time
Arka kanza Wijaya (Antok),5,2024-03-10 10:58:36,Aku kasih 5 tu
Kitty Yunike Harto,1,2024-03-09 23:13:31,"gajelas suruh verifikasi tp gabisa lolos2, alasan nocaptcha ga valid terus, apalah dia apalah"
Sahmani Mani,5,2024-03-09 14:54:57,Baik terimakasih atas informasinya sangat membantu saya dalam proses waktu juga lah yang menentukan nya kita sesama Amin Terimakasih
Irfan Mushaffa,1,2024-03-09 12:54:53,"Apk gk jls ribet banget. Mau login aja susah, malah ada akun ke2 yang padahal aku ga pernah bikin akun ke2"
Moch agus Hermawan27,5,2024-03-09 12:51:32,DEWASA
Muchibun Ibun,5,2024-03-09 12:47:26,Ok
Edi Susanto,4,2024-03-09 08:08:02,4a.2a
ZAENAL Jenal,1,2024-03-09 03:59:38,Penipu
Lukmanhakimdeden AS,5,2024-03-09 03:04:30,Keren
Aldine Sakura,3,2024-03-09 01:34:02,Jangan terlalu percaya aplikasi seperti ini. Buang buang waktu dan biaya untuk interview ujung ujungnya penipuan. Telite terlebih dahulu. Apa lagi iming imingan PT nya lebay. Waspadalaaaaaaah
Agus Agus,5,2024-03-08 22:38:06,selalu sukses aja
Adek Saputra,5,2024-03-08 21:21:05,Terimakasih
Mus Tafa,5,2024-03-08 17:45:03,Bagus
SOLIH GARUT,5,2024-03-08 16:12:41,Alot of importance information
Daeng Paewa,5,2024-03-08 11:14:25,Mantap
Ramli Mba,5,2024-03-08 07:23:18,Bagus
Febriy Putra Meratus,1,2024-03-08 06:24:17,Tahap mencoba
Aqil Candra Mukti,1,2024-03-08 06:14:13,"Captcha selalu eror tidak bisa log in, payah"
Hendrik Kurniaji,1,2024-03-08 04:34:37,"verivikasinya susah benget, apk gajelas ini"
Yudian Kusuma,3,2024-03-08 04:11:27,Mohon tambahkan bahasa/translate untuk bahasa Indonesia
Sri Sumarjiyono,4,2024-03-08 01:20:54,Bagus
Arif Arifhidayat,1,2024-03-07 22:56:55,"Aplikasi ini sangat tidak berguna, sebagua apapun profil anda dan se provesional apapun anda, anda hanya buang buang waktu dan tenaga di dalam room ini. Tidak ada lowongan pekerjaan didalam room ini. Hanya akal akalan developer dg mitra agar apk seolah kredibel. Jika apk ini benar2 kredibel maka saya sudah mendapatkan pekerjaan karena sdh bergabung lebih dari 1 tahun."
bani adam,3,2024-03-07 19:16:47,Terlalu banyak pembaruan
Ispasir,2,2024-03-07 16:22:34,"Ga bisa login. Pas verifikasi, ngulang terus walau udah dapet jawaban ""selamat blablabla sudah membuktikan Anda manusia"""
ANDREAS TAE NAHAK,5,2024-03-07 15:07:18,pertama mencoba semoga dapat banyat mafaatnya
Bakhtiar Bakhtiar,5,2024-03-07 11:13:09,Good
Ray faksi Hera,5,2024-03-07 08:54:04,Best of the best
Sii BARED,2,2024-03-07 05:09:21,login ribet sekali ... terlalu ketat
Nazafarin Anisa,1,2024-03-07 01:54:15,Jelek
Wegeewiyaiumagi Kebadagabigobai,5,2024-03-06 22:47:56,Iya
Alfinaskhi Fahmi Fawaidz,5,2024-03-06 22:22:40,Sangat bermanfaat untuk dunia karir
Adisya Alonia Mihsan,1,2024-03-06 17:57:58,"profil linkedin pada gak keliatan, padahal udah diperbarui 😭"
Joe's TV,1,2024-03-06 12:04:03,APLIKASI BERGUNA KINI BERUBAH TOTAL MENJADI APLIKASI GA GUNA KARNA SUSAH LOGIN AKHIRNYA AKUN HILANG
Arsyad Arid,1,2024-03-06 10:27:11,Nih aplikasi ngeselin banget verifikasi aja susah banget.
Nyoto Hendrico,5,2024-03-06 07:04:05,Is oke
Laniey Laniey,1,2024-03-06 06:24:10,"Gak ada guna nya ini app,baru bikin udah keluar lagi masuk lagi harus pake verifikasi lagi ujung"" nya gak bisa masuk...bikin lagi malah keluar lagi kaya gitu aja terus...gak jelas app nya"
naftali rendy,1,2024-03-06 03:10:13,"Saya tidak tau kenapa akun saya setelah di login keluar sendiri dan saat saya amu login tidak bisa, tolong bantuannya"
Yanto Haryono,5,2024-03-06 02:36:33,Aplikasi keren dan sangat bermanfaat
Winda juliarta Peronika simbolon,5,2024-03-06 02:08:36,Sukses terus linked
Wp Squad,1,2024-03-05 20:07:52,BENAHIN TUH BUG VERIFIKASI LU YANG SAMPAH.
Hey You,1,2024-03-05 16:08:30,"Minta verifikasi, di suruh jawab teka teki,sdh di jawab dengan benar, sdh terceklis, sedang memuat, harap tunggu. Eh yg keluar verifikasi lagi dan lagi. Terus aja sampe quota habis muter² di situ aja."
Billy Jason,1,2024-03-05 13:58:50,The captcha bug so i cant login
Abu Jundi,5,2024-03-05 12:29:25,ok
Vergil Sparda,1,2024-03-05 03:08:02,Verifikasinya ribet
Yuwono,4,2024-03-05 02:19:52,Ok.
Bina Manajemen Global,5,2024-03-05 01:49:43,Bagus sekali
Mamed Official,1,2024-03-04 23:20:31,Gajelas websitenya udah ngisi kode captcha 5 kali gila gabut banget gabisa bisa
VICTOR ARY SUBEKTI,5,2024-03-04 22:21:16,Man tool
saudara3k PTF,5,2024-03-04 20:27:27,Layanan Linkedin cap jempol
Bagus TP,1,2024-03-04 15:29:39,Aplikasi bapuk tolol verif susah bgt
Pratama Wahyu,1,2024-03-04 13:43:34,"Login nya susah, minta captcha terus. Perbaiki. Thank You"
Fitri Irmana,5,2024-03-04 13:12:04,Good
guide 1993,1,2024-03-04 12:38:50,setelah di update tambah ribet
Iwan M.ridwan,1,2024-03-04 08:47:12,buka linkedin
Iskia Pigome,5,2024-03-04 08:30:30,dapatkan
Iska Afrie,1,2024-03-04 05:48:38,Apaan sih verifikasi aja terus sampe mampus!! Bikin aplikasi sampah banget
Imam Arifin,5,2024-03-04 03:11:36,exellence
Pardomuan Simatupang,5,2024-03-04 03:09:02,Nice
Specialist Service Door To Door,1,2024-03-03 19:22:20,"Assalamualaikum perkenalkan saya fajar kakak mau' tnyk nih kenapa LinkedIn saya harus kakak' blokir ya. Saya tidak pernah buat yang aneh"" kok di LinkedIn nya.🥹"
ayfa n,5,2024-03-03 18:03:54,Very very membantu 👍👍
Cipto Ngapak,1,2024-03-03 16:55:24,Aplikasi ga jelas
Egotiar Jaguar,1,2024-03-03 16:06:15,Agar aplikasi aman
Seno witoro,5,2024-03-03 15:35:29,Terimakasih
Teguh Santoso,1,2024-03-03 12:52:44,gak berguna
Retno Ningsih,1,2024-03-03 08:22:52,di perbarui malah makin ruwet bukan mudahin penguna
Sonika Anime,1,2024-03-03 07:29:05,"Setiap verifikasi login selalu dikasih notifikasi "" respon kode noCAPTCHA anda tidak valid atau belum diisi"""
Aesthetic,1,2024-03-02 15:46:33,Ok
Tamvanz Rbc,5,2024-03-02 13:20:02,Khoirul anm
Subarno Nono,4,2024-03-02 10:27:44,Banyak memberikan informasi yg bagus dari dunia teknologi maupun lowongan pekerjaan
patrik squarpants,1,2024-03-02 10:12:32,"verifikasi nya sangat mantap sampe berulang kali"""
aulya maharani,1,2024-03-02 08:33:41,Verifikasinya ga jelas. Masa udah ngisi berapa kali gabisa masuk juga. Gimana sih!
Germanikus Clintonis Fernandez,5,2024-03-02 02:58:32,I found great app
Goo Gle,5,2024-03-02 02:13:06,Good.....
Raka,1,2024-03-02 01:47:36,"Aneh ni apk banyak error, mempersulit gw pengen verifikasi aja susah nya minta ampun hadehhhhh!!!!"
Tatang Suherman,5,2024-03-01 23:39:59,Kami admin persahabatan pengalaman kami hanya bisa membagikan informasi dan menerima informasi
Roy Sinaga,5,2024-03-01 22:09:46,𝓑𝓐𝓲𝓴
Wira Marga,5,2024-03-01 17:07:59,Good
Budi Yeni,5,2024-03-01 13:59:30,Mantap
Dimas Jakhi,1,2024-03-01 11:54:53,"Udah pernah bikin akun, tapi pas mau login ribet banget dan mau pake gmail yang lain malah sudah terpakai padahal belum, mana buat tugas praktek sekolah lagi,"
Ida Juni Manalu,1,2024-03-01 06:16:21,Sudah berapa kali login tidak bisa juga padahal sudah ngikutin arahan
Dean Fachrozi,1,2024-03-01 03:29:39,mau login aja susah kebanyakan verifikasi 👎
Nobi Hemareko,1,2024-03-01 02:29:57,Apk yg membingungkan rumit dan berbelit-belit
Miftahul Rozaq,5,2024-02-29 17:47:58,tolong di filter lagi perusahaannya supaya tidak ada perusahaan pialang di LinkedIn.
ILS Center,5,2024-02-29 14:06:41,"I like it. Unlike any other social media platforms, LinkedIn means something to many., not only Job Seekers and Recruiters. But also for profesionals who love sharing their valuable world view to let others see what they saw. Double Thumbs Up. 👍👍"
Afrio Dhimas. P,1,2024-02-29 12:07:12,Makin susah untuk login.
Rehan Skw,5,2024-02-29 07:54:19,Bagus
Ahmad Fauzi (Fauzi),1,2024-02-29 04:41:19,Gabisa login taiilah
chindy ujung,1,2024-02-29 03:27:09,Lelet
Nur Khoirun Nisa',1,2024-02-29 02:27:32,Haduuhh capek banget verifikasi captcha invalid mulu ngulang2 gk bisa masuk ini🤦
Rio Sugiharto,5,2024-02-29 02:19:08,Sangat Bagus
yopi mulyana,5,2024-02-28 14:56:22,No coment
HARWANTO,5,2024-02-28 12:51:06,Plattform terbaik dalam jobseeker and find networking👍
Faiz Akbar,1,2024-02-28 06:57:44,"Orang mau nyari kerja, bukan malah nambah kerjaan, lama kali proses pencariannya"
Raja Tega,5,2024-02-28 06:20:16,Siap
Gus Bams,5,2024-02-28 00:34:21,Best
Rob By,1,2024-02-27 16:57:52,sangat mengganggu iklan nya
Daniel Ranoh,5,2024-02-27 09:17:44,Bgus
M CHASAN,1,2024-02-27 05:39:18,Udah bener tapi suruh coba terus
bintang siallagan,1,2024-02-27 05:36:01,"Admin kerjanya ngapain aja bukannya di benerin ini sistemnya cuman plonga plongo. gw mau login akun jadi gk bisa cuman karna verifikasi doang?? coba minimal ditanggapi komen yg lain biar kami juga ada kepastian, udah digaji kerja gk becus"
Galih U,1,2024-02-26 10:02:22,"Tolong jangan buat aplikasi seberguna ini jadi sampah, susah untuk login dengan verifikasi yang tidak jelas. Website nya juga sama aja makin nyusahin. Tolong developer nya bisa cepat di fix, sudah lama banget lo masalah ini, udah banyak juga orang yang berkomentar yang sama"
Ellsah Sofiana,1,2024-02-26 08:33:08,"tolong dong apa ada call center, saya mau login akun tapi ga bisa via email dan telepon"
huda muklisina,5,2024-02-26 06:29:35,Baik
Sabila Fi Ramadhani,5,2024-02-26 04:27:55,Aplikasi yang bagus bila ingin berkenalan dam membangun relasi dengan para profesional dan mencari pekerjaan.
MHafiludin (HV),1,2024-02-25 15:42:44,Log in nya sulit dan tidak pernah berhasil. Meminta foto id sudah diikuti dan ketika log in tidak bisa.
irfan akbar,5,2024-02-25 13:16:40,Sangat bermanfaat
Ri Zal,5,2024-02-25 13:11:55,Bagud
qiqi queen,5,2024-02-25 11:42:53,its really helpful..
Faris Al Faruq,4,2024-02-25 09:26:28,Tingkatakan fitur
agus moeryanto,5,2024-02-25 02:26:30,Alhamdulillah sedikit² bisa dpt network di sini
Ir Yansyah,5,2024-02-24 15:14:07,Okt
Selatieli Zendrato,5,2024-02-24 13:58:37,Sangat mudah mencari pekerjaan
ADI OFFICIAL,4,2024-02-24 13:32:30,Aplikasinya sangat membantu untuk menghubungkan saya dengan informasi seputar info pekerjaan
Teknisi Mk,5,2024-02-23 20:41:12,Q²
Yulius Sahat Simatupang,5,2024-02-23 20:30:59,"Luar biasa, sangat bermanfaat untuk saya. Terimakasih"
Arf Ah,5,2024-02-23 19:24:08,Olla
amos giri prasetya,1,2024-02-23 18:30:34,Security check terus.. aneh
J Kazama,5,2024-02-23 13:33:10,"Dengan aplikasi ini membantu saya untuk mengembangkan bisnis,thanks"
Awang Dewangkara,1,2024-02-23 07:17:42,"Dear LinkedIn why is it so hard for just making my official website appear at my official LinkedIn profile. I followed all the steps, but still has not displayed yet. Not to mention the unease of how we as user should ask for customer's support. Really am disappointed about this. Please fix this immideately..."
Nur Aeni,3,2024-02-23 05:14:04,".2 ,# mnuhl"
Randi F,1,2024-02-22 15:33:07,Can't even login with my google account. And try log in wiith my email and password but the captcha is to complicated. aint nobody got time for for the verfication. I am just give up with this nonsense and uninstal this app.
Dick GLOBAL,5,2024-02-22 13:17:57,Batrai langsung dari matahari langsung langit https1://dick1.dna1.co cari tahu VPN login power bank iso775 VOA terdaftar 1980 DICK1 global TV GOOGLE ROYALTI INCAM PRIBADI GO SEHAT
muhammad ahwalul ikhsan,1,2024-02-22 11:37:57,"Gimana mau login, verifikasi nya eror, udah sekian lama gak ada tindak lanjutnya."
CANDRA CHAIRUL,5,2024-02-22 09:40:43,Suppeee🔥🔥
Pak Supadmo,5,2024-02-22 06:01:14,Saya blm bisa bgmn bisa dpt koin yg bnyk .
Akbar Dwianto,2,2024-02-22 05:00:34,"Perbaiki fitur verifikasi pakai ktp di persona, masa indonesia ga support"
Rahman Imanullah,2,2024-02-22 03:59:49,"aplikasi tidak stabil. timeline selalu tidak tampil tautan, gambar, etc."
Udin,5,2024-02-21 19:32:57,Ok
Wirda Siregar,5,2024-02-21 16:04:03,Deskripsi
Budi Anto,5,2024-02-21 15:50:13,Bagus
Jaya Surya,3,2024-02-21 04:28:27,Bintang tiga dulu
Try Wahyu Ramadhana Husein (iyhung),3,2024-02-21 03:20:39,belum ada kemajuan
Renaldi Dewa Kurnia,1,2024-02-21 02:44:17,Gabisa login karena security check. Jelas² jawaban udah bener sesuai instruksi. Makin aneh ini aplikasi
Yohanes Erari,5,2024-02-20 10:28:53,Saya masih mempelajari
david office,1,2024-02-20 09:59:29,"Mau upload sertifikasi dan lisensi kesalahan tidak diketahui terus, peecuman ada fitur itu"
ANDRI NEDIANTO,1,2024-02-20 09:58:27,Aplikasi sekarang susah login makin kacau jelek very bad
Hariyono Pimpin Lye,4,2024-02-20 08:22:34,Login lost verifikasi ulang berulang mohon dibantu
Asri Retno Tumika,1,2024-02-19 23:20:18,"Saya sudah login pake fb ,email ,trus 3 kali tapi selalu pakai teka teki gak masuk² capek"
Miftah Farid,1,2024-02-19 19:55:10,Teka teki kayak tai...
Intan Intan,4,2024-02-19 15:45:33,Sempurna
Rahayu Kinanti,1,2024-02-19 09:26:37,ini gimana siii gk bisa log in.. verifikasi salah terus..
Fajar Singgih,1,2024-02-19 07:14:32,Tolong Linkedln kenapasih tiap buka aplikasi suruh login terus. Udh gitu harus ngulang beberapa kali lg. Suruh verifikasi terus. Nih aplikasi bukannya mempermudah malah bikin ribet. Gk bisa dibuka
Budi Sutono,5,2024-02-19 06:33:17,👍👍👍
Agus Arianto,3,2024-02-19 04:32:50,Nyari usaha ya disini
Afid Yoga,1,2024-02-19 04:04:59,"Woy login nya susah amat, udah bener jawab teka teki nya malah gagal trus login nya. Mending verifikasi robot nya pakai centang google biasa ajah yg mudah. Dan juga kenapa akun saya kena blokir ngga bisa login padahal saya tidak melakukan pelanggaran apapun udah verifikasi identitas tetep gagal. Dan ini tadi udah berhasil login tapi akun saya udah dipakai oleh orang lain. TOLONG DIPERBAIKI DEVELOPER"
Adi Nugroho,5,2024-02-19 00:34:43,"Hanya based premium yang bisa di respon baik oleh owner perusahaan , based reguler sangat tidak di artikan , saya kurang rekomendasi untuk yang benar benar cari kerja"
Rocky Gerr,1,2024-02-19 00:28:07,"Verifikasi susah amat woy, ktp udah di hadapkan yang benar tapi masih salah. Daftar baru nomor sama tidak boleh pake nomor itu, cari kerja susah di tambah masuk aplikasi loker juga susah indonesia emang apa2 susah"
Koko Munawarko,1,2024-02-19 00:11:16,Bug ada pada notifikasi
zb bisa,5,2024-02-18 16:23:26,Ok gas...gas
dapot tagor,1,2024-02-18 15:39:35,"Lah, kenapa erorr? Kok nggak bisa dibuka?"
Supadi,1,2024-02-18 15:12:44,Lo😗😉😆😁🙃😗😜🤫😛🙂🙃😃😀😂😍😛🤭
Sawal Udin,5,2024-02-18 13:29:06,Senang membantu banget
Alfapetra Meisky Astawan,1,2024-02-18 08:45:56,"Your capctha is very bad, doing it repetitively for like 50 times and cannot login"
